cust_id,status,category,payment_method,E Mail,respond_to_discount,total_spent,total_discount_received,no_of_transactions,days_till_last_interaction,years_of_stay,age_binned_Children,age_binned_Younger_Age,age_binned_Middle_Age,age_binned_Old_age,Gender_F,Gender_M,Region_Midwest,Region_Northeast,Region_South,Region_West,cluster
80372,complete,Mobiles & Tablets,easypay_voucher,glennie.vecchio@shaw.ca,1,4635.24,843.96,4,367,6,0,0,1,0,1,0,0,0,1,0,1
80373,complete,Mobiles & Tablets,easypay_voucher,adalberto.behn@gmail.com,1,4635.24,843.96,4,367,38,0,1,0,0,0,1,0,0,1,0,1
80375,complete,Mobiles & Tablets,Easypay_MA,hayden.blais@gmail.com,1,14414.52,3555.78,6,363,17,0,1,0,0,0,1,0,1,0,0,3
80376,complete,Home & Living,Easypay,rudolph.brockington@hotmail.com,1,1211.52,302.88,4,367,4,0,1,0,0,0,1,0,0,1,0,1
80377,complete,Computing,easypay_voucher,rashida.pressman@ibm.com,1,32606.515,4145.218,14,246,23,0,0,1,0,1,0,0,1,0,0,0
80378,complete,Mobiles & Tablets,easypay_voucher,randal.stephenson@gmail.com,1,10598.276,1693.324,8,282,41,0,0,1,0,0,1,0,0,0,1,3
80379,complete,Mobiles & Tablets,easypay_voucher,sam.lotz@ibm.com,1,4635.24,843.96,4,367,28,0,0,1,0,0,1,1,0,0,0,1
80381,complete,Entertainment,easypay_voucher,jesus.jack@aol.com,1,2319.6,420,1,367,11,0,0,1,0,0,1,1,0,0,0,1
80383,complete,Entertainment,easypay_voucher,michale.glines@gmail.com,1,4773.75,851.25,3,367,5,0,0,0,1,0,1,0,0,1,0,1
80385,complete,Mobiles & Tablets,easypay_voucher,grover.august@gmail.com,1,2317.62,421.98,3,367,24,0,1,0,0,0,1,0,0,1,0,1
80386,complete,Mobiles & Tablets,easypay_voucher,kelsie.moten@hotmail.com,1,4635.24,843.96,4,367,7,0,0,0,1,1,0,1,0,0,0,1
80388,complete,Mobiles & Tablets,easypay_voucher,royce.beard@gmail.com,1,6044.377,1018.123,9,205,16,0,0,0,1,0,1,0,0,0,1,1
80391,complete,Mobiles & Tablets,easypay_voucher,kermit.wimer@gmail.com,1,5140.665,805.335,4,367,18,0,0,1,0,0,1,1,0,0,0,1
80393,complete,Mobiles & Tablets,Easypay_MA,emmitt.riley@hotmail.com,1,2195.64,543.96,2,367,6,0,0,1,0,0,1,0,0,0,1,1
80395,complete,Mobiles & Tablets,Easypay_MA,wilfredo.lathem@gmail.com,1,2195.64,543.96,2,367,6,0,0,1,0,0,1,0,0,1,0,1
80398,complete,Mobiles & Tablets,Easypay_MA,laurene.shoop@msn.com,1,2195.64,543.96,2,367,21,0,0,1,0,1,0,1,0,0,0,1
80400,complete,Home & Living,Easypay_MA,laurene.mcmanis@hotmail.com,1,2863.13,474.37,5,227,6,0,1,0,0,1,0,0,0,1,0,1
80402,complete,Mobiles & Tablets,Easypay,mitchel.akridge@hotmail.com,1,3496.8,500,2,367,12,0,0,1,0,0,1,0,0,1,0,1
80403,complete,Computing,easypay_voucher,raven.loose@yahoo.com,1,16066.4,5600,23,203,16,0,0,1,0,1,0,1,0,0,0,3
80404,complete,Women's Fashion,Easypay,elroy.pinnix@gmail.com,1,384,96,1,367,19,0,1,0,0,0,1,0,1,0,0,1
80416,complete,Computing,Easypay,kristin.plemons@yahoo.com,1,16233.4,4600,4,367,5,0,1,0,0,1,0,0,1,0,0,3
80422,complete,Women's Fashion,Easypay,kris.hutcheson@hotmail.com,1,2925.91,457.29,25,273,24,0,1,0,0,0,1,0,0,0,1,1
80423,complete,Computing,easypay_voucher,anton.sutphin@shell.com,1,16066.4,5600,4,367,29,0,1,0,0,0,1,0,1,0,0,3
80424,complete,Appliances,Easypay_MA,rayford.ricketts@yahoo.ca,1,270,30,2,367,19,0,0,1,0,0,1,0,0,1,0,1
80429,complete,Mobiles & Tablets,Easypay,johana.guerrera@yahoo.ca,1,569.5,100.5,1,367,27,0,1,0,0,1,0,0,0,1,0,1
80431,complete,Appliances,Easypay,damien.goodridge@outlook.com,1,21713.36,5709.38,39,188,13,0,1,0,0,0,1,0,0,1,0,0
80432,complete,Appliances,Easypay,vincenzo.halligan@aol.com,1,9541.63,2649.57,9,279,10,0,0,1,0,0,1,0,0,1,0,3
80433,complete,Mobiles & Tablets,Easypay,gary.dery@gmail.com,1,13064.8,4891.2,8,195,10,0,0,0,1,0,1,1,0,0,0,3
80434,complete,Computing,easypay_voucher,guadalupe.bragdon@msn.com,1,16066.4,5600,4,367,31,0,0,1,0,0,1,0,0,0,1,3
80435,complete,Mobiles & Tablets,easypay_voucher,warren.hirschman@yahoo.ca,1,5329.76,1379.84,4,276,39,0,0,1,0,0,1,0,0,1,0,1
80437,complete,Computing,easypay_voucher,olin.flor@comcast.net,1,20050,6200,4,367,14,0,0,1,0,0,1,1,0,0,0,3
80439,complete,Appliances,Easypay,dani.redmon@yahoo.com,1,847,173,2,367,5,0,0,1,0,1,0,0,0,1,0,1
80440,complete,Men's Fashion,Easypay_MA,kieth.waymire@yahoo.com,1,1929.57,69.064,23,319,8,0,1,0,0,0,1,0,0,0,1,1
80444,complete,Mobiles & Tablets,easypay_voucher,floyd.bonetti@aol.com,1,32046,2850,4,366,10,0,0,1,0,0,1,0,0,0,1,0
80446,complete,Entertainment,Easypay,rebeca.maki@gmail.com,1,8077.125,2907.375,5,367,26,0,0,1,0,1,0,1,0,0,0,3
80457,complete,Mobiles & Tablets,easypay_voucher,gabriel.hepp@comcast.net,1,5268.8,750,3,367,13,0,1,0,0,0,1,0,0,0,1,1
80462,complete,Appliances,Easypay,shantelle.baldwin@gmail.com,1,4799.49,1199.91,3,367,13,0,0,1,0,1,0,0,0,1,0,1
80469,complete,Entertainment,easypay_voucher,lynnette.biles@gmail.com,1,4815.3,770,2,367,15,0,0,1,0,1,0,1,0,0,0,1
80472,complete,Entertainment,easypay_voucher,elias.mcphearson@gmail.com,1,1591.25,283.75,1,367,16,0,0,1,0,0,1,0,1,0,0,1
80477,complete,Appliances,Easypay,ike.schlesinger@gmail.com,1,395.9,40,4,367,15,0,0,1,0,0,1,0,1,0,0,1
80483,complete,Mobiles & Tablets,easypay_voucher,johnette.scofield@aol.com,1,16477.51,2516.49,3,367,11,0,0,1,0,1,0,0,0,0,1,3
80484,complete,Appliances,easypay_voucher,michale.mcmanus@gmail.com,1,2790.06,598.84,2,367,5,0,0,1,0,0,1,1,0,0,0,1
80487,complete,Men's Fashion,Easypay_MA,grady.ramirez@rediffmail.com,1,287.64,31.96,4,367,17,0,0,1,0,0,1,1,0,0,0,1
80499,complete,Mobiles & Tablets,easypay_voucher,erasmo.gowdy@gmail.com,1,23159.374,4048.026,7,275,6,0,0,1,0,0,1,0,1,0,0,0
80500,complete,Appliances,Easypay_MA,marguerita.machen@gmail.com,1,297,33,3,367,21,0,1,0,0,1,0,0,0,1,0,1
80505,complete,Mobiles & Tablets,Easypay,ethyl.standard@msn.com,1,12700,4800,4,367,14,0,1,0,0,1,0,0,0,0,1,3
80508,complete,Mobiles & Tablets,Easypay_MA,tracee.fleming@aol.com,1,3381.93,715.77,2,367,26,0,0,1,0,1,0,1,0,0,0,1
80510,complete,Mobiles & Tablets,Easypay_MA,madison.tyndall@gmail.com,1,7222.4,2200,2,367,16,0,0,1,0,1,0,0,1,0,0,1
80512,complete,Mobiles & Tablets,Easypay,monet.bottoms@apple.com,1,8177.1,1250,1,367,5,0,0,0,1,1,0,0,0,0,1,3
80514,complete,Entertainment,Easypay,giovanna.schwartz@yahoo.com,1,2459.26,239.84,7,366,24,0,0,1,0,1,0,1,0,0,0,1
80515,complete,Appliances,Easypay,hassan.westrick@verizon.net,1,10415.6,3020,10,367,7,0,0,0,1,0,1,0,0,1,0,3
80517,complete,Men's Fashion,Easypay_MA,ricardo.bernier@hotmail.co.uk,1,114.66,12.74,2,367,21,0,1,0,0,0,1,0,1,0,0,1
80523,complete,Mobiles & Tablets,Easypay_MA,jc.madewell@aol.com,1,1618.56,379.84,1,367,8,0,0,1,0,0,1,0,0,1,0,1
80524,complete,Health & Sports,Easypay,phillip.theriot@ibm.com,1,230.775,40.725,5,367,8,0,1,0,0,0,1,0,1,0,0,1
80525,complete,Men's Fashion,Easypay,dallas.fogg@hotmail.com,1,3563.11598,823.10402,31,164,7,0,0,0,1,1,0,0,0,0,1,1
80528,complete,Appliances,easypay_voucher,colette.swasey@ntlworld.com,1,7899.8,2100,1,367,14,0,0,0,1,1,0,0,0,1,0,3
80530,complete,Mobiles & Tablets,Easypay,dorian.seibel@cox.net,1,2456.925,433.575,3,367,13,0,0,1,0,0,1,0,0,0,1,1
80533,complete,Appliances,Easypay,tim.deeter@aol.com,1,491.36,147.84,4,367,27,0,0,1,0,0,1,1,0,0,0,1
80543,complete,Appliances,Easypay_MA,fabian.steel@gmail.com,1,16417.3,2365.7,7,367,39,0,0,0,1,0,1,0,0,1,0,3
80544,complete,Entertainment,easypay_voucher,young.putt@hotmail.com,1,3499.6,420,3,342,15,0,0,1,0,0,1,0,0,0,1,1
80546,complete,Appliances,easypay_voucher,roberta.quevedo@gmail.com,1,6742.89,2022.71,4,367,29,0,1,0,0,1,0,0,0,0,1,1
80547,complete,Mobiles & Tablets,easypay_voucher,hollie.mahoney@bellsouth.net,1,17787.6,3150,3,367,15,0,0,1,0,1,0,0,0,1,0,3
80550,complete,Mobiles & Tablets,Easypay,audrey.irvin@outlook.com,1,4791.4,900,2,367,16,0,0,1,0,1,0,0,0,0,1,1
80553,complete,Kids & Baby,Easypay,daisey.sainz@btinternet.com,1,335.36,83.84,1,367,13,0,1,0,0,1,0,0,0,0,1,1
80555,complete,Appliances,easypay_voucher,eun.haffner@yahoo.co.in,1,12544.5,2860,3,367,7,0,1,0,0,1,0,1,0,0,0,3
80556,complete,Mobiles & Tablets,easypay_voucher,adriane.etheridge@yahoo.com,1,8177.1,1250,1,367,20,0,0,1,0,1,0,0,1,0,0,3
80557,complete,Appliances,Easypay_MA,milo.birge@yahoo.ca,1,974.7,138.3,1,367,20,0,0,1,0,0,1,0,0,0,1,1
80559,complete,Entertainment,Easypay,giovanni.boling@gmail.com,1,9077.2,1881.2,4,367,20,0,0,0,1,0,1,0,0,1,0,3
80566,complete,Mobiles & Tablets,Easypay,september.moors@yahoo.com,1,12700,4800,4,367,17,0,0,1,0,1,0,0,1,0,0,3
80567,complete,Mobiles & Tablets,easypay_voucher,sherry.ritchie@hotmail.com,1,17787.6,3150,3,367,17,0,1,0,0,1,0,0,0,1,0,3
80571,complete,Mobiles & Tablets,easypay_voucher,emanuel.lipsey@shaw.ca,1,17787.6,3150,3,367,12,0,0,1,0,0,1,0,1,0,0,3
80574,complete,Mobiles & Tablets,Easypay,lorean.reiter@btinternet.com,1,6029.2,950,1,367,6,0,1,0,0,1,0,1,0,0,0,1
80576,complete,Mobiles & Tablets,easypay_voucher,tonette.hutchcraft@gmail.com,1,30659.1,4710,6,260,15,0,1,0,0,1,0,0,1,0,0,0
80579,complete,Mobiles & Tablets,easypay_voucher,elden.tynan@outlook.com,1,17787.6,3150,3,367,11,0,0,1,0,0,1,0,0,1,0,3
80580,complete,Entertainment,easypay_voucher,duncan.charity@aol.com,1,3889.5,850,1,367,7,0,1,0,0,0,1,1,0,0,0,1
80581,complete,Mobiles & Tablets,Easypay,kazuko.rutledge@btinternet.com,1,7422.4,2000,3,208,6,0,0,0,1,1,0,0,0,0,1,1
80583,complete,Mobiles & Tablets,easypay_voucher,arlen.guo@gmail.com,1,17787.6,3150,3,367,14,0,0,1,0,0,1,0,0,1,0,3
80585,complete,Mobiles & Tablets,Easypay,jamey.gittens@gmail.com,1,12700,4800,4,367,9,0,0,1,0,0,1,0,0,1,0,3
80588,complete,Mobiles & Tablets,easypay_voucher,sulema.voss@yahoo.com,1,17787.6,3150,3,367,11,0,0,1,0,1,0,0,0,1,0,3
80589,complete,Mobiles & Tablets,Easypay,pamella.auman@sbcglobal.net,1,3296.8,700,2,367,19,0,0,1,0,1,0,0,0,0,1,1
80590,complete,Appliances,easypay_voucher,christie.luo@sbcglobal.net,1,1556.89,371.71,2,274,7,0,0,1,0,1,0,0,0,1,0,1
80594,complete,Mobiles & Tablets,easypay_voucher,sonny.randazzo@gmail.com,1,17887.6,3050,3,367,11,0,0,0,1,0,1,0,0,1,0,3
80595,complete,Mobiles & Tablets,easypay_voucher,torie.wadsworth@aol.com,1,24716.8,3200,5,363,22,0,1,0,0,1,0,0,0,1,0,0
80597,complete,Mobiles & Tablets,easypay_voucher,opal.shannon@gmail.com,1,24766.8,3150,4,363,15,0,1,0,0,1,0,0,1,0,0,0
80599,complete,Mobiles & Tablets,Easypay,trey.dial@aol.com,1,1682.49,296.91,1,367,10,0,0,1,0,0,1,0,0,1,0,1
80603,complete,Mobiles & Tablets,easypay_voucher,grace.france@gmail.com,1,6954.2,1650,2,367,10,0,0,1,0,1,0,0,1,0,0,1
80610,complete,Mobiles & Tablets,easypay_voucher,brunilda.burris@hotmail.com,1,4740.8,950.6,2,367,9,0,1,0,0,1,0,0,1,0,0,1
80617,complete,Appliances,easypay_voucher,tawanna.gutman@yahoo.com,1,132.905,16.995,2,367,6,0,0,1,0,1,0,0,1,0,0,1
80621,complete,Computing,Easypay_MA,garfield.netto@gmail.com,1,526.5,108.5,1,367,6,0,0,1,0,0,1,0,0,0,1,1
80628,complete,Mobiles & Tablets,easypay_voucher,odelia.nicastro@yahoo.com,1,20183.2,3150,3,367,4,0,0,0,1,1,0,0,0,0,1,3
80631,complete,Entertainment,easypay_voucher,johnny.clair@gmail.com,1,5370.54,962.66,4,367,5,0,1,0,0,0,1,0,1,0,0,1
80638,complete,Mobiles & Tablets,Easypay,roselle.kesler@msn.com,1,6954.2,1650,1,367,6,0,1,0,0,1,0,1,0,0,0,1
80639,complete,Mobiles & Tablets,Easypay,sherise.kaplan@bp.com,1,1809.3,300,1,367,8,0,0,1,0,1,0,0,0,1,0,1
80641,complete,Entertainment,easypay_voucher,anibal.mundt@apple.com,1,12704.776,1788.024,8,204,16,0,0,1,0,0,1,0,0,1,0,3
80652,complete,Entertainment,easypay_voucher,delphia.chu@rediffmail.com,1,28267.995,4299.505,17,204,15,0,1,0,0,1,0,0,0,1,0,0
80655,complete,Mobiles & Tablets,Easypay_MA,edison.borba@gmail.com,1,4208.04,907.56,4,367,13,0,0,0,1,0,1,0,0,0,1,1
80657,complete,Beauty & Grooming,Easypay_MA,jerrell.clothier@yahoo.com,1,171.09,19.01,6,367,13,0,0,1,0,0,1,1,0,0,0,1
80659,complete,Mobiles & Tablets,Easypay,monte.close@aol.com,1,12700,4800,4,367,10,0,0,0,1,0,1,1,0,0,0,3
80661,complete,Computing,easypay_voucher,cathy.davy@gmail.com,1,16066.4,5600,4,367,7,0,0,1,0,1,0,0,0,1,0,3
80664,complete,Appliances,Easypay,cristopher.vanlandingham@yahoo.com,1,130.4,32.6,1,367,28,0,0,1,0,0,1,0,1,0,0,1
80672,complete,Mobiles & Tablets,easypay_voucher,bryant.shoemaker@hotmail.com,1,19448.9,1050,4,285,23,0,0,1,0,0,1,0,0,1,0,3
80680,complete,Appliances,Easypay,jayson.tengan@gmail.com,1,3536.25,1188.75,2,367,4,0,0,1,0,0,1,0,0,1,0,1
80686,complete,Appliances,Easypay_MA,tora.clowers@gmail.com,1,3357.28,508.42,2,366,12,0,0,1,0,1,0,0,1,0,0,1
80687,complete,Mobiles & Tablets,easypay_voucher,gala.girton@hotmail.com,1,2220.91,336.89,2,367,7,0,0,1,0,1,0,1,0,0,0,1
80688,complete,Computing,easypay_voucher,samantha.redd@gmail.com,1,16066.4,5600,4,367,34,0,0,1,0,1,0,0,0,1,0,3
80695,complete,Mobiles & Tablets,easypay_voucher,alla.drennon@aol.com,1,24716.8,3200,4,366,5,0,0,1,0,1,0,0,0,1,0,0
80705,complete,Appliances,easypay_voucher,lorie.elizalde@yahoo.com,1,3796.84,1681.66,2,367,8,0,0,0,1,1,0,0,0,1,0,1
80709,complete,Mobiles & Tablets,easypay_voucher,mila.dube@exxonmobil.com,1,22093.492,4617.408,12,249,9,0,1,0,0,1,0,1,0,0,0,0
80710,complete,Mobiles & Tablets,easypay_voucher,myrtle.sun@shaw.ca,1,4441.82,673.78,4,367,16,0,0,1,0,1,0,0,0,0,1,1
80711,complete,Mobiles & Tablets,Easypay,cassondra.ritzman@gmail.com,1,25345.8,8100,10,365,40,0,0,1,0,1,0,0,0,1,0,0
80712,complete,Appliances,Easypay,paul.mayer@shaw.ca,1,9960,2100,5,367,4,0,0,1,0,0,1,0,0,0,1,3
80714,complete,Mobiles & Tablets,easypay_voucher,easter.pardee@yahoo.com,1,4441.82,673.78,4,367,19,0,0,0,1,1,0,1,0,0,0,1
80715,complete,Appliances,easypay_voucher,tomas.macfarlane@gmail.com,1,6655.32,2110.28,4,367,31,0,0,1,0,0,1,0,1,0,0,1
80720,complete,Mobiles & Tablets,Easypay,diamond.pfaff@verizon.net,1,13150,4600,4,367,6,0,1,0,0,1,0,1,0,0,0,3
80721,complete,Entertainment,easypay_voucher,carlo.tapley@yahoo.com,1,5370.54,962.66,4,367,7,0,0,1,0,0,1,0,0,1,0,1
80722,complete,Mobiles & Tablets,easypay_voucher,vernice.sisemore@aol.com,1,20183.2,3150,7,331,6,0,0,0,1,1,0,0,0,1,0,3
80723,complete,Mobiles & Tablets,easypay_voucher,rodrigo.obanion@yahoo.co.uk,1,4441.82,673.78,4,367,21,0,0,0,1,0,1,0,0,1,0,1
80726,complete,Mobiles & Tablets,easypay_voucher,britni.kopp@aol.com,1,21845.5,3150,17,175,10,0,0,0,1,1,0,0,0,1,0,0
80728,complete,Entertainment,easypay_voucher,bryant.wisniewski@yahoo.com,1,1342.635,240.665,1,367,14,0,1,0,0,0,1,0,0,1,0,1
80729,complete,Appliances,easypay_voucher,marvin.counts@comcast.net,1,14831.6,1800,8,331,6,0,1,0,0,0,1,0,0,1,0,3
80732,complete,Appliances,Easypay,josiah.schriver@gmail.com,1,3858.4,509.4,10,187,4,0,0,1,0,0,1,0,0,1,0,1
80733,complete,Mobiles & Tablets,Easypay,felix.thurber@gmail.com,1,2295.7,550,1,367,9,0,0,0,1,0,1,0,0,0,1,1
80734,complete,Mobiles & Tablets,easypay_voucher,gretta.welter@ibm.com,1,17787.6,3150,3,367,5,0,1,0,0,1,0,0,0,1,0,3
80736,complete,Entertainment,easypay_voucher,willy.labadie@gmail.com,1,11417.6,2800.9,2,367,6,0,0,1,0,0,1,0,1,0,0,3
80737,complete,Mobiles & Tablets,easypay_voucher,zana.nease@sbcglobal.net,1,4441.82,673.78,4,367,13,0,0,1,0,1,0,0,0,1,0,1
80738,complete,Entertainment,Easypay,belva.taub@hotmail.com,1,4609.4,750.5,3,363,17,0,0,0,1,1,0,1,0,0,0,1
80739,complete,Mobiles & Tablets,easypay_voucher,kathaleen.dinger@gmail.com,1,17787.6,3150,3,367,15,0,1,0,0,1,0,0,1,0,0,3
80740,complete,Appliances,easypay_voucher,zoraida.mabery@earthlink.net,1,15220,2030,8,282,21,0,0,1,0,1,0,0,0,0,1,3
80742,complete,Entertainment,easypay_voucher,nevada.farrington@gmail.com,1,9278.4,1680,4,367,10,0,0,0,1,1,0,0,1,0,0,3
80744,complete,Mobiles & Tablets,easypay_voucher,van.trujillo@gmail.com,1,5930.4,850,3,366,18,0,0,1,0,0,1,0,0,0,1,1
80755,complete,Mobiles & Tablets,easypay_voucher,jillian.fortuna@bellsouth.net,1,17787.6,3150,3,367,5,0,0,1,0,1,0,1,0,0,0,3
80759,complete,Mobiles & Tablets,Easypay_MA,margarito.trafton@gmail.com,1,3356.28,432.92,2,367,14,0,0,1,0,0,1,0,0,1,0,1
80760,complete,Entertainment,easypay_voucher,sterling.barnwell@gmail.com,1,2319.6,420,1,367,4,0,1,0,0,0,1,1,0,0,0,1
80762,complete,Mobiles & Tablets,easypay_voucher,belkis.sinclair@aol.com,1,4441.82,673.78,4,367,5,0,0,1,0,1,0,0,1,0,0,1
80767,complete,Computing,easypay_voucher,sammy.odonoghue@yahoo.com,1,16066.4,5600,4,367,4,0,1,0,0,0,1,0,0,1,0,3
80769,complete,Mobiles & Tablets,easypay_voucher,nickolas.moe@gmail.com,1,7149.375,1262.825,4,367,4,0,1,0,0,0,1,1,0,0,0,1
80770,complete,Appliances,Easypay,aubrey.stcyr@aol.com,1,2044.9,549.1,2,367,18,0,1,0,0,0,1,0,0,1,0,1
80773,complete,Mobiles & Tablets,easypay_voucher,elizabeth.lipford@hotmail.com,1,1809.3,300,1,367,33,0,0,1,0,1,0,0,1,0,0,1
80778,complete,Mobiles & Tablets,easypay_voucher,hung.corbitt@gmail.com,1,4441.82,673.78,4,367,11,0,1,0,0,0,1,1,0,0,0,1
80782,complete,Home & Living,cod,celeste.tinkle@yahoo.com,1,565.3,20,7,330,16,0,0,1,0,1,0,0,1,0,0,1
80783,complete,Entertainment,easypay_voucher,cleora.romer@aol.com,1,11869.56,1733.64,10,275,12,0,0,0,1,1,0,0,0,1,0,3
80784,complete,Computing,easypay_voucher,markus.beaudet@ibm.com,1,16066.4,5600,4,367,5,0,0,1,0,0,1,0,0,1,0,3
80785,complete,Mobiles & Tablets,Easypay,enrique.jakubowski@bp.com,1,3118,1100.6,1,367,10,0,0,1,0,0,1,0,0,1,0,1
80786,complete,Appliances,Easypay_MA,neida.bagley@btinternet.com,1,14579.2,4400,4,367,17,0,0,0,1,1,0,1,0,0,0,3
80793,complete,Entertainment,easypay_voucher,libby.mebane@aol.com,1,12792.144,3107.256,8,258,12,0,0,1,0,1,0,0,0,0,1,3
80795,complete,Entertainment,Easypay,maricela.yanez@bellsouth.net,1,2419.6,320,1,367,21,0,0,1,0,1,0,0,0,0,1,1
80806,complete,Appliances,easypay_voucher,portia.beamer@shell.com,1,3721.4,478.5,2,367,14,0,0,1,0,1,0,1,0,0,0,1
80808,complete,Mobiles & Tablets,Easypay_MA,lindsay.jean@gmail.com,1,2636.71,621.29,4,348,14,0,0,1,0,0,1,0,1,0,0,1
80810,complete,Appliances,Easypay,magaret.barrick@gmail.com,1,3452.7,609.3,3,367,20,0,0,1,0,1,0,0,0,0,1,1
80811,complete,Entertainment,easypay_voucher,sheron.dame@gmail.com,1,2589.7,576.9,2,367,26,0,0,1,0,1,0,1,0,0,0,1
80817,complete,Men's Fashion,Easypay,rubin.chau@msn.com,1,152.456,37.144,3,367,20,0,0,1,0,0,1,1,0,0,0,1
80818,complete,Computing,easypay_voucher,sterling.mcelwee@microsoft.com,1,16066.4,5600,4,367,31,0,1,0,0,0,1,0,0,0,1,3
80828,complete,Appliances,Easypay,jolyn.knudtson@apple.com,1,1912.5,400,1,367,15,0,0,1,0,1,0,1,0,0,0,1
80839,complete,Appliances,Easypay_MA,yulanda.dangelo@msn.com,1,197.82,81.98,1,367,39,0,0,1,0,1,0,1,0,0,0,1
80840,complete,Mobiles & Tablets,Payaxis,reva.sowa@yahoo.com,1,27282.3,3057,22,117,11,0,0,0,1,1,0,1,0,0,0,0
80848,complete,Mobiles & Tablets,Easypay_MA,nathanael.puglisi@aol.com,1,5879.2,1100,1,367,8,0,0,0,1,0,1,0,0,0,1,1
80852,complete,Entertainment,easypay_voucher,damian.farina@hotmail.com,1,2685.27,481.33,2,367,4,0,0,1,0,0,1,0,0,1,0,1
80865,complete,Home & Living,Easypay,thanh.cudney@aol.com,1,115.52,28.88,3,367,11,0,0,1,0,0,1,1,0,0,0,1
80869,complete,Mobiles & Tablets,easypay_voucher,dana.troche@yahoo.co.uk,1,5929.2,1050,1,367,5,0,1,0,0,0,1,0,1,0,0,1
80871,complete,Men's Fashion,Easypay,kiera.presson@hotmail.com,1,339.66,59.94,4,367,5,0,0,0,1,1,0,0,0,1,0,1
80872,complete,Appliances,easypay_voucher,phuong.gargano@comcast.net,1,710.315,87.685,1,367,35,0,0,0,1,1,0,1,0,0,0,1
80875,complete,Home & Living,Easypay_MA,veda.oppenheim@aol.com,1,85.23,14.47,2,367,12,0,1,0,0,1,0,1,0,0,0,1
80883,complete,Women's Fashion,Easypay,holli.wix@gmail.com,1,14891.825,3113.685,64,108,7,0,0,1,0,1,0,1,0,0,0,3
80898,complete,Appliances,easypay_voucher,wai.vincent@walmart.com,1,433.96,62.84,2,367,16,0,1,0,0,1,0,1,0,0,0,1
80901,complete,Computing,easypay_voucher,anthony.milbrandt@hotmail.com,1,16066.4,5600,4,367,32,0,0,1,0,0,1,0,0,1,0,3
80907,complete,Computing,Easypay,sherilyn.worthy@yahoo.com,1,12174.999,1200,3,366,21,0,0,1,0,1,0,0,0,0,1,3
80908,complete,Home & Living,Easypay_MA,velva.masters@yahoo.com,1,3179.43,335.17,15,366,11,0,1,0,0,1,0,0,1,0,0,1
80911,complete,Mobiles & Tablets,Easypay,loyd.marcotte@gmail.com,1,6288.6,2621.2,3,367,7,0,1,0,0,0,1,0,0,1,0,1
80914,complete,Men's Fashion,cod,jordan.myers@gmail.com,1,549.1,50.3,3,367,25,0,1,0,0,0,1,0,1,0,0,1
80917,complete,Computing,easypay_voucher,larry.kieffer@aol.com,1,16066.4,5600,4,367,5,0,0,1,0,0,1,0,0,1,0,3
80918,complete,Entertainment,easypay_voucher,sergio.wormley@yahoo.com,1,2536.58,451.42,2,367,14,0,0,1,0,0,1,0,1,0,0,1
80922,complete,Mobiles & Tablets,easypay_voucher,conrad.fager@gmail.com,1,1601.225,254.275,1,367,27,0,0,1,0,0,1,0,0,1,0,1
80925,complete,Entertainment,Easypay,drusilla.deyoung@charter.net,1,14136.3,3551.2,4,367,20,0,0,0,1,1,0,0,0,0,1,3
80931,complete,Mobiles & Tablets,easypay_voucher,mickie.dillion@hotmail.com,1,1809.3,300,1,367,9,0,1,0,0,1,0,0,0,1,0,1
80934,complete,Entertainment,Easypay_MA,patricia.engelman@yahoo.com,1,1916.38,438.22,2,327,13,0,1,0,0,0,1,0,0,1,0,1
80935,complete,Appliances,easypay_voucher,tamara.saechao@gmail.com,1,7899.8,2100,1,367,5,0,0,1,0,1,0,0,1,0,0,3
80941,complete,Home & Living,Easypay,monte.wilker@gmail.com,1,4747.5408,993.6352,21,328,15,0,0,1,0,0,1,1,0,0,0,1
80942,complete,Women's Fashion,Easypay,maryjo.shell@msn.com,1,380.8,95.2,3,367,6,0,0,1,0,1,0,1,0,0,0,1
80949,complete,Entertainment,Easypay,noe.simon@aol.com,1,8277.2,2681.2,2,367,7,0,0,1,0,0,1,0,1,0,0,3
80954,complete,Entertainment,easypay_voucher,ericka.fridley@hotmail.com,1,5699.7,1200,3,367,11,0,0,1,0,1,0,0,0,1,0,1
80956,complete,Mobiles & Tablets,easypay_voucher,nydia.haber@hotmail.com,1,2135.6,350,2,337,4,0,1,0,0,1,0,0,0,1,0,1
80959,complete,Appliances,easypay_voucher,rubie.kao@shell.com,1,7899.8,2100,1,367,6,0,0,1,0,1,0,0,0,1,0,3
80970,complete,Computing,Easypay,marc.salley@cox.net,1,756.8,189.2,1,367,8,0,0,1,0,0,1,0,1,0,0,1
80977,complete,Home & Living,Easypay,merry.nunnally@sbcglobal.net,1,1040.4,107.6,3,227,9,0,0,0,1,1,0,0,0,1,0,1
80979,complete,Mobiles & Tablets,easypay_voucher,raymonde.gossman@gmail.com,1,6404.9,1017.1,4,367,7,0,1,0,0,1,0,1,0,0,0,1
80983,complete,Mobiles & Tablets,Easypay_MA,leland.duclos@comcast.net,1,1052.01,226.89,1,367,34,0,1,0,0,0,1,0,0,1,0,1
80984,complete,Men's Fashion,Easypay,maynard.bark@gmail.com,1,665.05,106.05,12,366,13,0,0,1,0,0,1,1,0,0,0,1
80986,complete,Entertainment,easypay_voucher,mauricio.fuson@shaw.ca,1,9278.4,1680,4,367,14,0,0,1,0,0,1,0,0,1,0,3
