cust_id,status,E Mail,respond_to_discount,total_spent,total_discount_received,no_of_transactions,days_till_last_interaction,years_of_stay,age_binned_Children,age_binned_Younger_Age,age_binned_Middle_Age,age_binned_Old_age,Gender_F,Gender_M,Region_Midwest,Region_Northeast,Region_South,Region_West,cluster
94437,complete,alec.ryles@bp.com,1,11664,12056,10,260,21,0,0,1,0,0,1,1,0,0,0,3
94438,complete,gabriel.sisco@hotmail.com,1,1800,220,1,260,24,0,0,1,0,0,1,0,0,0,1,1
94448,complete,cheryl.blagg@ntlworld.com,1,20137.948,3448.652,22,194,4,0,0,1,0,1,0,0,0,1,0,3
94457,complete,thelma.coulter@hotmail.com,1,7200,880,4,260,5,0,1,0,0,1,0,0,0,1,0,1
94461,complete,sherry.bryce@bp.com,1,3611,440,2,260,13,0,1,0,0,1,0,1,0,0,0,1
94463,complete,aaron.mccraney@yahoo.com,1,3649.4,442.6,4,260,7,0,0,1,0,0,1,0,1,0,0,1
94465,complete,sunshine.southwood@btinternet.com,1,60205.808,8596.992,22,258,16,0,0,1,0,1,0,1,0,0,0,4
94470,complete,zane.dille@gmail.com,1,1228.9,140,1,260,36,0,0,1,0,0,1,0,1,0,0,1
94475,complete,judi.fonseca@hotmail.com,1,7320,880,4,259,7,0,1,0,0,1,0,0,0,0,1,1
94476,complete,valentin.mcandrews@gmail.com,1,9735.044,2159.356,10,182,14,0,0,1,0,0,1,0,0,0,1,3
94479,complete,leif.kalman@apple.com,1,9440.5,1215,2,260,37,0,1,0,0,0,1,0,0,1,0,3
94508,complete,charlette.kinsman@gmail.com,1,1075.8,57.2,4,252,19,0,1,0,0,1,0,0,1,0,0,1
94513,complete,katlyn.henley@cox.net,1,7244,880,4,259,33,0,0,1,0,1,0,0,0,1,0,1
94519,complete,altagracia.eisenhart@ntlworld.com,1,1800.8,220,1,259,22,0,0,1,0,1,0,0,0,0,1,1
94521,complete,carmen.holding@aol.com,1,3895.2,2100,1,259,17,0,0,0,1,1,0,0,0,1,0,1
94535,complete,al.broomfield@gmail.com,1,42125.706,5345.894,18,207,19,0,0,0,1,0,1,1,0,0,0,0
94539,complete,joan.kuhlman@hotmail.com,1,22306.498,3235.002,13,257,16,0,0,1,0,0,1,0,0,0,1,0
94545,complete,nolan.langner@microsoft.com,1,1811,220,1,259,5,0,0,1,0,0,1,0,0,1,0,1
94546,complete,ahmed.sowder@sbcglobal.net,1,7320,880,4,259,6,0,0,1,0,0,1,0,0,1,0,1
94565,complete,charlette.justin@cox.net,1,3675.3,430,1,259,10,0,0,0,1,1,0,0,0,1,0,1
94586,complete,daniela.mejias@gmail.com,1,21495.858,2969.942,10,248,5,0,0,1,0,1,0,1,0,0,0,3
94590,complete,marisha.dalessandro@ntlworld.com,1,1439.9,160,1,259,12,0,0,1,0,1,0,1,0,0,0,1
94601,complete,enoch.zacarias@yahoo.ca,1,10111.64,1567.96,5,259,31,0,0,1,0,0,1,0,0,1,0,3
94604,complete,oda.kea@comcast.net,1,2727.53,449.47,1,259,14,0,1,0,0,1,0,0,0,0,1,1
94613,complete,eliseo.cornette@yahoo.com,1,11989.28,3790.42,6,257,11,0,1,0,0,0,1,0,1,0,0,3
94622,complete,bertram.sutera@earthlink.net,1,8700.41,1973.29,7,259,13,0,0,1,0,0,1,0,0,1,0,3
94624,complete,norbert.borowski@gmail.com,1,6411.062,904.738,2,248,10,0,1,0,0,0,1,1,0,0,0,1
94632,complete,earl.venegas@hotmail.com,1,5776.64,1444.16,4,259,23,0,0,0,1,0,1,0,1,0,0,1
94635,complete,dillon.luck@aol.com,1,9856.08,1095.12,4,259,5,0,0,1,0,0,1,1,0,0,0,3
94636,complete,will.veney@msn.com,1,5464.49,1320.01,4,259,22,0,0,1,0,0,1,0,1,0,0,1
94637,complete,lara.watford@gmail.com,1,30474.048,3600.752,8,196,9,0,1,0,0,1,0,0,1,0,0,0
94638,complete,jame.newquist@hotmail.com,1,20851.2,2316.8,4,259,25,0,0,0,1,1,0,1,0,0,0,3
94639,complete,antwan.honeycutt@hotmail.com,1,8836.22,1182.38,4,259,35,0,0,0,1,0,1,0,0,1,0,3
94641,complete,herschel.neuhaus@yahoo.com,1,6497.411,1252.489,6,206,7,0,0,1,0,0,1,0,0,1,0,1
94643,complete,lynetta.schindler@yahoo.com,1,20851.2,2316.8,4,259,5,0,0,1,0,1,0,0,0,1,0,3
94647,complete,shala.mondy@walmart.com,1,5776.64,1444.16,4,259,27,0,0,0,1,1,0,0,0,0,1,1
94648,complete,walton.cohen@gmail.com,1,20851.2,2316.8,4,259,6,0,0,1,0,0,1,1,0,0,0,3
94650,complete,maurice.rudd@yahoo.com,1,5776.64,1444.16,4,259,28,0,1,0,0,0,1,0,1,0,0,1
94651,complete,ronnie.hirt@bp.com,1,9856.08,1095.12,4,259,22,0,1,0,0,0,1,0,1,0,0,3
94654,complete,raymond.lomas@aol.com,1,28109.684,3213.916,5,259,22,0,0,0,1,1,0,1,0,0,0,0
94655,complete,wendell.franko@hotmail.co.uk,1,2627.91,291.99,1,259,21,0,1,0,0,0,1,0,0,0,1,1
94658,complete,bud.smithers@aol.com,1,21430.4,1737.6,4,259,19,0,1,0,0,0,1,0,0,1,0,3
94661,complete,claudio.schoenrock@comcast.net,1,10425.6,1158.4,2,259,5,0,0,1,0,0,1,0,1,0,0,3
94662,complete,athena.imler@hotmail.com,1,7903.91,349.99,4,180,9,0,0,1,0,1,0,0,0,1,0,3
94663,complete,justin.earwood@gmail.com,1,24906.72,5017.28,9,259,28,0,1,0,0,0,1,1,0,0,0,0
94664,complete,avril.wendling@earthlink.net,1,9856.08,1095.12,4,259,9,0,0,1,0,1,0,0,0,1,0,3
94666,complete,marty.skiles@outlook.com,1,13779.501,2812.299,9,259,7,0,0,0,1,1,0,0,0,0,1,3
94667,complete,deangelo.kalman@msn.com,1,8629.232,1333.968,5,201,20,0,0,0,1,0,1,0,1,0,0,3
94668,complete,lloyd.ashbaugh@msn.com,1,5776.64,1444.16,4,259,7,0,1,0,0,0,1,0,1,0,0,1
94669,complete,reid.donaldson@gmail.com,1,5295.644,1103.956,4,259,4,0,0,1,0,0,1,0,1,0,0,1
94672,complete,stewart.melendy@gmail.com,1,5776.64,1444.16,4,259,6,0,0,1,0,0,1,0,0,0,1,1
94673,complete,coretta.engel@gmail.com,1,3909.886,1004.714,3,198,6,0,0,1,0,1,0,0,0,1,0,1
94675,complete,lester.lampert@ibm.com,1,2985.84,446.16,4,200,15,0,0,1,0,0,1,1,0,0,0,1
94676,complete,xavier.liller@hotmail.com,1,5971.68,892.32,2,259,22,0,0,1,0,0,1,0,1,0,0,1
94677,complete,henrietta.hibner@hotmail.co.uk,1,10666.373,2231.927,12,259,5,0,0,0,1,1,0,0,0,1,0,3
94678,complete,jamar.hulme@msn.com,1,30248.03,9066.87,15,180,9,0,0,1,0,0,1,0,0,1,0,0
94679,complete,everett.webb@gmail.com,1,35654.77,3926.03,11,208,7,0,1,0,0,0,1,0,0,1,0,0
94680,complete,ardella.pilger@gmail.com,1,12504.286,2607.914,13,259,7,0,0,1,0,1,0,0,0,1,0,3
94681,complete,janey.koonce@gmail.com,1,2985.84,446.16,3,200,6,0,0,1,0,1,0,1,0,0,0,1
94683,complete,karan.dinsmore@yahoo.co.uk,1,1580,420,1,259,9,0,0,0,1,1,0,0,0,1,0,1
94685,complete,teofila.pafford@hotmail.com,1,2985.84,446.16,1,259,22,0,0,0,1,1,0,1,0,0,0,1
94687,complete,domingo.rodger@exxonmobil.com,1,2985.84,446.16,1,259,13,0,0,1,0,0,1,0,1,0,0,1
94688,complete,veronique.sykes@verizon.net,1,18225.26,2252.94,13,258,33,0,0,1,0,1,0,1,0,0,0,3
94690,complete,tod.verduzco@rediffmail.com,1,1580,420,1,259,10,0,0,1,0,0,1,0,0,1,0,1
94692,complete,twana.an@yahoo.com,1,2985.84,446.16,1,259,27,0,0,1,0,1,0,0,0,0,1,1
94693,complete,mari.khoury@gmail.com,1,2985.84,446.16,1,259,5,0,0,1,0,1,0,1,0,0,0,1
94694,complete,jerrell.baillargeon@earthlink.net,1,12305.376,2034.024,6,259,8,0,0,1,0,0,1,0,0,1,0,3
94695,complete,noe.valtierra@ntlworld.com,1,2985.84,446.16,1,259,10,0,0,1,0,0,1,0,0,1,0,1
94697,complete,haywood.hungerford@aol.com,1,5776.64,1444.16,4,259,32,0,0,1,0,0,1,0,0,0,1,1
94698,complete,lidia.shell@gmail.com,1,2985.84,446.16,1,259,7,0,0,1,0,1,0,1,0,0,0,1
94699,complete,man.mullis@msn.com,1,20629.11,3057.79,13,103,28,0,0,0,1,0,1,1,0,0,0,3
94700,complete,joe.brinkley@aol.com,1,5971.68,892.32,2,259,6,0,0,0,1,0,1,1,0,0,0,1
94703,complete,norris.brent@hotmail.com,1,9856.08,1095.12,4,259,13,0,0,1,0,0,1,0,0,1,0,3
94705,complete,neil.broder@hotmail.com,1,12533.288,2607.912,14,259,9,0,0,1,0,0,1,0,0,1,0,3
94706,complete,donovan.saddler@gmail.com,1,1918.4,479.6,2,259,10,0,0,1,0,0,1,0,0,1,0,1
94707,complete,harland.villines@yahoo.co.in,1,2985.84,446.16,1,259,16,0,0,1,0,0,1,0,0,1,0,1
94708,complete,jamaal.filson@msn.com,1,2022.084,537.516,2,259,14,0,0,0,1,0,1,0,0,1,0,1
94709,complete,randolph.dehaan@gmail.com,1,2985.84,446.16,1,259,12,0,0,1,0,0,1,0,0,1,0,1
94710,complete,salvatore.grundy@gmail.com,1,3030.6,526.9,1,259,7,0,0,1,0,0,1,0,0,1,0,1
94711,complete,rex.parmenter@outlook.com,1,16300.176,3326.224,12,208,4,0,0,1,0,0,1,0,0,1,0,3
94712,complete,manuel.kaminski@ibm.com,1,2985.84,446.16,1,259,11,0,0,0,1,0,1,0,0,1,0,1
94713,complete,josefina.easley@gmail.com,1,2985.84,446.16,1,259,5,0,0,1,0,1,0,1,0,0,0,1
94715,complete,dusty.finley@gmail.com,1,2985.84,446.16,1,259,7,0,1,0,0,0,1,1,0,0,0,1
94716,complete,toni.nealey@bellsouth.net,1,5776.64,1444.16,4,259,18,0,1,0,0,1,0,0,0,0,1,1
94717,complete,lacresha.wurster@yahoo.co.uk,1,2985.84,446.16,1,259,7,0,0,1,0,1,0,1,0,0,0,1
94718,complete,claris.saliba@comcast.net,1,5776.64,1444.16,4,259,22,0,1,0,0,1,0,0,0,1,0,1
94720,complete,sydney.strom@aol.com,1,2985.84,446.16,1,259,26,0,0,0,1,1,0,0,1,0,0,1
94721,complete,basil.kunz@rediffmail.com,1,2022.084,537.516,2,259,11,0,0,0,1,0,1,0,0,0,1,1
94723,complete,kenneth.alcala@charter.net,1,2985.84,446.16,1,259,38,0,0,1,0,0,1,0,0,1,0,1
94724,complete,sherryl.grisham@bellsouth.net,1,2985.84,446.16,1,259,4,0,1,0,0,1,0,0,0,1,0,1
94725,complete,herschel.avilla@yahoo.com,1,2985.84,446.16,1,259,24,0,1,0,0,0,1,1,0,0,0,1
94726,complete,jere.marte@gmail.com,1,10104.196,1785.604,8,208,27,0,0,0,1,0,1,0,0,1,0,3
94727,complete,domonique.beamon@yahoo.com,1,6834.337,1532.363,7,208,21,0,0,0,1,1,0,0,0,0,1,1
94728,complete,lane.chipps@gmail.com,1,9856.08,1095.12,4,259,25,0,0,0,1,0,1,0,1,0,0,3
94729,complete,emmett.moffatt@gmail.com,1,2985.84,446.16,1,259,6,0,0,0,1,0,1,0,1,0,0,1
94732,complete,greg.helgeson@yahoo.com,1,10627.5,2076.3,6,259,4,0,0,1,0,0,1,0,0,0,1,3
94733,complete,arnold.dipietro@yahoo.com,1,22201.796,2506.404,5,205,30,0,1,0,0,0,1,1,0,0,0,0
94735,complete,micheal.pauli@verizon.net,1,2985.84,446.16,1,259,5,0,0,1,0,0,1,1,0,0,0,1
94737,complete,mammie.morrissette@yahoo.co.uk,1,5776.64,1444.16,4,259,36,0,1,0,0,1,0,0,0,1,0,1
94740,complete,adaline.janda@gmail.com,1,10884.377,2262.923,15,259,20,0,0,1,0,1,0,1,0,0,0,3
94744,complete,dick.zebrowski@sbcglobal.net,1,9673.154,1958.346,8,259,6,0,1,0,0,0,1,0,0,0,1,3
94745,complete,steven.decaro@gmail.com,1,8114.75,1626.25,5,198,5,0,0,0,1,0,1,0,0,1,0,3
94746,complete,millicent.gerke@aol.com,1,6830.008,1721.192,6,257,7,0,0,1,0,1,0,1,0,0,0,1
94747,complete,kory.lebaron@yahoo.com,1,5464.49,1320.01,4,259,20,0,0,0,1,0,1,1,0,0,0,1
94748,complete,rory.chesnut@aol.com,1,20956.543,3102.957,10,145,12,0,1,0,0,0,1,0,0,0,1,3
94749,complete,marcel.jandreau@aol.com,1,6642.88,1231.72,7,208,6,0,0,0,1,0,1,0,0,1,0,1
94750,complete,denice.smit@gmail.com,1,8906.001,1501.999,15,259,16,0,0,0,1,1,0,1,0,0,0,3
94751,complete,pat.towle@yahoo.ca,1,5295.644,1103.956,4,259,10,0,0,0,1,1,0,0,0,0,1,1
94753,complete,altha.groom@msn.com,1,5571.68,1292.32,4,259,20,0,0,0,1,1,0,0,0,1,0,1
94756,complete,hosea.mclaurin@gmail.com,1,5776.64,1444.16,4,259,32,0,1,0,0,0,1,0,0,0,1,1
94759,complete,cinda.speirs@gmail.com,1,8336,1452,13,259,7,0,0,1,0,1,0,1,0,0,0,3
94761,complete,alejandra.forsyth@walmart.com,1,12730.164,2289.436,5,258,7,0,0,1,0,1,0,0,0,1,0,3
94762,complete,harmony.dryer@gmail.com,1,9856.08,1095.12,4,259,12,0,0,0,1,1,0,1,0,0,0,3
94764,complete,adria.edelman@hotmail.com,1,10511.64,1167.96,2,259,9,0,0,1,0,1,0,0,1,0,0,3
94766,complete,dion.papke@aol.com,1,5776.64,1444.16,4,259,14,0,1,0,0,1,0,0,0,1,0,1
94768,complete,fermin.bonfiglio@yahoo.com,1,9353.59,1811.11,6,259,24,0,0,1,0,0,1,0,0,0,1,3
94773,complete,alishia.lark@gmail.com,1,2985.84,446.16,1,259,7,0,1,0,0,1,0,0,0,1,0,1
94775,complete,cathrine.murtha@yahoo.com,1,2985.84,446.16,1,259,5,0,0,0,1,1,0,0,0,1,0,1
94777,complete,milton.cabe@charter.net,1,2985.84,446.16,1,259,24,0,0,1,0,0,1,1,0,0,0,1
94779,complete,wilton.straw@hotmail.com,1,15743.96,2628.04,8,197,7,0,1,0,0,0,1,0,0,1,0,3
94781,complete,michel.highfill@aol.com,1,5489.14,947.56,8,203,21,0,0,1,0,1,0,0,0,0,1,1
94784,complete,phillis.wentzel@microsoft.com,1,6830.36,1293.64,4,259,6,0,0,1,0,1,0,0,0,0,1,1
94785,complete,mireya.parvin@gmail.com,1,2985.84,446.16,1,259,7,0,0,1,0,1,0,0,0,1,0,1
94787,complete,hung.plascencia@yahoo.com,1,5295.644,1103.956,6,208,6,0,0,0,1,0,1,0,0,1,0,1
94789,complete,babara.grosso@rediffmail.com,1,37485.72,4279.48,3,257,18,0,1,0,0,1,0,0,0,1,0,0
94792,complete,robena.hankins@btinternet.com,1,53509.562,6521.038,15,204,10,0,0,1,0,1,0,0,0,1,0,4
94793,complete,bridgett.sanon@gmail.com,1,5776.64,1444.16,4,259,5,0,0,1,0,1,0,0,0,0,1,1
94794,complete,jonathan.reagle@exxonmobil.com,1,6417.84,446.16,2,259,4,0,1,0,0,0,1,0,0,0,1,1
94796,complete,saturnina.castanon@yahoo.ca,1,5585.24,1195.86,10,159,4,0,0,1,0,1,0,0,0,1,0,1
94797,complete,jerrod.randazzo@bp.com,1,2985.84,446.16,1,259,31,0,0,1,0,0,1,1,0,0,0,1
94799,complete,thad.pedro@aol.com,1,5971.68,892.32,2,259,15,0,0,0,1,0,1,0,0,1,0,1
94802,complete,bud.laing@comcast.net,1,14591.328,2948.272,12,208,5,0,0,0,1,0,1,0,0,0,1,3
94805,complete,eleonora.flippo@yahoo.com,1,7108,1290.85,11,205,7,0,0,1,0,1,0,0,1,0,0,1
94806,complete,steve.bechtold@yahoo.com,1,5776.64,1444.16,4,259,5,0,0,1,0,0,1,0,0,0,1,1
94807,complete,johnnie.thrift@yahoo.com,1,13067.519,2675.181,7,201,6,0,0,1,0,0,1,0,0,0,1,3
94810,complete,prince.vessels@shaw.ca,1,2985.84,446.16,1,259,21,0,0,1,0,0,1,0,1,0,0,1
94812,complete,porter.carl@btinternet.com,1,4840.19,1071.71,5,194,6,0,1,0,0,0,1,0,0,0,1,1
94813,complete,roger.berryhill@gmail.com,1,5971.68,892.32,2,259,23,0,1,0,0,0,1,1,0,0,0,1
94814,complete,collette.manges@aol.com,1,2985.84,446.16,1,259,5,0,0,0,1,1,0,0,0,1,0,1
94816,complete,treena.hill@gmail.com,1,2985.84,446.16,1,259,27,0,0,1,0,1,0,0,0,0,1,1
94817,complete,adam.galligan@bellsouth.net,1,5295.644,1103.956,4,259,12,0,0,0,1,1,0,0,1,0,0,1
94818,complete,cleta.mckim@gmail.com,1,2985.84,446.16,1,259,17,0,0,1,0,1,0,0,1,0,0,1
94819,complete,emma.mulvey@gmail.com,1,7176.036,1336.364,4,259,12,0,1,0,0,1,0,1,0,0,0,1
94820,complete,jorge.hoskins@walmart.com,1,5776.64,1444.16,4,259,24,0,0,0,1,0,1,0,0,1,0,1
94821,complete,edward.ducker@gmail.com,1,2985.84,446.16,1,259,11,0,0,0,1,0,1,0,0,1,0,1
94823,complete,sung.vila@hotmail.com,1,2985.84,446.16,1,259,9,0,0,0,1,0,1,1,0,0,0,1
94824,complete,faustina.tomlin@aol.com,1,2985.84,446.16,1,259,6,0,0,0,1,1,0,0,0,1,0,1
94826,complete,warren.zeringue@gmail.com,1,5971.68,892.32,2,259,7,0,0,0,1,0,1,0,0,0,1,1
94827,complete,yajaira.collie@shell.com,1,10774.534,1377.266,6,208,9,0,0,0,1,1,0,0,1,0,0,3
94828,complete,charley.crumpler@sbcglobal.net,1,5571.68,1292.32,4,258,5,0,0,0,1,0,1,0,0,0,1,1
94829,complete,norberto.cisco@hotmail.com,1,2985.84,446.16,1,259,25,0,0,1,0,0,1,0,0,1,0,1
94830,complete,erick.kates@msn.com,1,2985.84,446.16,1,259,5,0,1,0,0,0,1,1,0,0,0,1
94831,complete,rich.viles@gmail.com,1,2985.84,446.16,1,259,10,0,0,1,0,0,1,0,1,0,0,1
94832,complete,reinaldo.mosteller@cox.net,1,2985.84,446.16,1,259,17,0,0,0,1,0,1,0,0,0,1,1
94833,complete,clementine.sandford@aol.com,1,2985.84,446.16,1,259,7,0,0,1,0,1,0,0,1,0,0,1
94836,complete,shantelle.easterling@outlook.com,1,2985.84,446.16,1,259,12,0,0,1,0,1,0,0,0,1,0,1
94837,complete,theodore.ahn@yahoo.com,1,13361.262,1947.638,9,250,7,0,0,0,1,0,1,0,0,1,0,3
94838,complete,sherice.haider@yahoo.com,1,2985.84,446.16,1,259,29,0,0,1,0,1,0,0,0,1,0,1
94840,complete,becki.barre@yahoo.com,1,54072.336,6412.864,11,204,13,0,0,1,0,1,0,0,0,1,0,4
94841,complete,jacquline.stradford@gmail.com,1,2985.84,446.16,1,259,13,0,0,1,0,1,0,0,0,1,0,1
94842,complete,anh.banh@gmail.com,1,63533.816,7421.784,8,258,18,0,0,1,0,1,0,0,0,1,0,4
94844,complete,richard.panek@yahoo.com,1,4840.19,1071.71,4,259,4,0,1,0,0,0,1,0,1,0,0,1
94845,complete,eugene.hackett@gmail.com,1,2985.84,446.16,1,259,6,0,0,1,0,0,1,0,1,0,0,1
94847,complete,celia.bruton@gmail.com,1,2985.84,446.16,1,259,25,0,0,1,0,1,0,1,0,0,0,1
94848,complete,olivia.moreno@hotmail.com,1,2985.84,446.16,1,259,4,0,0,1,0,1,0,0,1,0,0,1
94849,complete,cory.eiler@gmail.com,1,25288.32,3760.58,22,198,4,0,0,1,0,0,1,0,0,1,0,0
94850,complete,argelia.apple@yahoo.com,1,2985.84,446.16,1,259,18,0,0,1,0,1,0,0,1,0,0,1
94851,complete,tory.rapp@gmail.com,1,2985.84,446.16,1,259,19,0,0,0,1,0,1,0,0,0,1,1
94854,complete,ernestina.sarris@comcast.net,1,5776.64,1444.16,4,259,28,0,0,0,1,1,0,0,0,0,1,1
94855,complete,elton.midgley@gmail.com,1,2985.84,446.16,1,259,19,0,0,1,0,0,1,0,0,1,0,1
94858,complete,dillon.salmeron@yahoo.com,1,2985.84,446.16,1,259,6,0,1,0,0,0,1,0,1,0,0,1
94859,complete,wilbur.duffin@apple.com,1,11350.36,1393.64,20,103,13,0,0,1,0,0,1,1,0,0,0,3
94860,complete,elmira.velazquez@gmail.com,1,2985.84,446.16,1,259,18,0,0,1,0,1,0,0,1,0,0,1
94861,complete,hubert.allums@gmail.com,1,11477.156,2319.244,11,259,20,0,0,0,1,0,1,0,0,0,1,3
94863,complete,stephania.brode@shell.com,1,2985.84,446.16,1,259,11,0,0,1,0,1,0,1,0,0,0,1
94865,complete,napoleon.harewood@gmail.com,1,2985.84,446.16,1,259,4,0,1,0,0,0,1,0,0,1,0,1
94868,complete,kandace.galicia@yahoo.com,1,5464.49,1320.01,4,259,8,0,0,1,0,1,0,0,0,1,0,1
94869,complete,dortha.tostado@outlook.com,1,2985.84,446.16,1,259,8,0,0,1,0,1,0,0,1,0,0,1
94872,complete,diane.bonds@yahoo.co.uk,1,2985.84,446.16,1,259,19,0,0,1,0,1,0,0,0,0,1,1
94873,complete,reginald.delee@comcast.net,1,5776.64,1444.16,4,259,4,0,0,1,0,0,1,0,0,1,0,1
94874,complete,stefan.forman@outlook.com,1,16520.72,2037.28,14,103,6,0,0,0,1,0,1,0,0,1,0,3
94875,complete,matha.russ@gmail.com,1,2985.84,446.16,1,259,5,0,0,1,0,1,0,1,0,0,0,1
94876,complete,jacklyn.aguinaldo@ntlworld.com,1,2985.84,446.16,1,259,12,0,0,0,1,1,0,1,0,0,0,1
94884,complete,doreen.probst@gmail.com,1,3066.88,766.72,4,259,7,0,0,1,0,1,0,0,0,1,0,1
94895,complete,jacqueline.proctor@hotmail.com,1,9065.66,1653.34,13,248,14,0,0,1,0,1,0,0,1,0,0,3
94898,complete,pasquale.mintz@gmail.com,1,2149.91,349.99,2,197,16,0,0,0,1,0,1,0,0,1,0,1
94909,complete,jacques.fassett@gmail.com,1,11391.288,1407.912,4,258,15,0,1,0,0,0,1,1,0,0,0,3
94913,complete,joshua.hipp@ntlworld.com,1,3415.18,646.82,2,259,12,0,1,0,0,0,1,0,1,0,0,1
94914,complete,rosana.frias@gmail.com,1,5313.75,1038.15,3,258,9,0,0,1,0,1,0,0,0,1,0,1
94915,complete,ernie.chism@hotmail.com,1,3396.03,710.67,3,259,4,0,0,0,1,0,1,0,0,1,0,1
94916,complete,troy.caylor@aol.com,1,1392.92,323.08,1,259,18,0,1,0,0,0,1,0,1,0,0,1
94917,complete,cinda.roseman@gmail.com,1,9549.49,1884.31,6,227,24,0,0,1,0,1,0,0,1,0,0,3
94918,complete,lakia.sardina@gmail.com,1,2647.822,551.978,2,259,8,0,0,1,0,1,0,0,0,1,0,1
94919,complete,mohammad.hallenbeck@gmail.com,1,3066.88,766.72,4,258,19,0,0,0,1,0,1,0,0,1,0,1
94995,complete,preston.byard@gmail.com,1,531.12,95.28,2,250,9,0,1,0,0,0,1,1,0,0,0,1
95016,complete,lorrine.patillo@gmail.com,1,670.4,41.6,3,252,39,0,0,0,1,1,0,0,1,0,0,1
95306,complete,dylan.rhymer@yahoo.com,1,4528.04,947.56,4,258,4,0,0,1,0,0,1,1,0,0,0,1
95387,complete,kent.cromartie@shell.com,1,2264.02,473.78,2,258,9,0,0,1,0,0,1,0,0,1,0,1
95412,complete,dominique.bray@aol.com,1,9395.544,2103.956,9,206,6,0,0,1,0,0,1,0,1,0,0,3
95423,complete,agustina.murphey@gmail.com,1,3969.09,921.01,3,258,7,0,0,1,0,1,0,0,0,1,0,1
95493,complete,jazmine.lindell@gmail.com,1,9121.04,1353.36,4,257,5,0,0,1,0,1,0,0,1,0,0,3
95540,complete,wilfredo.gaskell@gmail.com,1,43124.85,4791.65,4,258,23,0,1,0,0,0,1,0,0,0,1,0
95600,complete,hank.natale@gmail.com,1,6396.68,1461.12,7,227,4,0,0,1,0,0,1,0,0,0,1,1
95614,complete,leana.whitner@comcast.net,1,15743.96,2628.04,8,198,4,0,0,1,0,1,0,0,0,1,0,3
95640,complete,ryann.buterbaugh@aol.com,1,10128.648,1926.052,22,108,17,0,0,1,0,1,0,0,0,0,1,3
95680,complete,bertie.murry@gmail.com,1,12082.64,1767.96,14,258,7,0,1,0,0,1,0,0,0,0,1,3
95714,complete,jamel.martina@gmail.com,1,3741.6,935.4,3,258,7,0,0,1,0,0,1,0,0,1,0,1
95724,complete,pansy.kellett@gmail.com,1,16286.3,2510.3,8,258,24,0,0,0,1,1,0,1,0,0,0,3
95732,complete,jarrod.hoffmann@msn.com,1,8200.176,1351.824,7,208,24,0,1,0,0,0,1,0,0,0,1,3
95733,complete,numbers.giorgi@yahoo.ca,1,9792.046,1661.454,8,207,20,0,0,1,0,0,1,0,0,1,0,3
95755,complete,whitley.morell@gmail.com,1,9234.58,1753.22,5,258,4,0,1,0,0,1,0,0,0,1,0,3
95757,complete,merrill.abbate@rediffmail.com,1,10111.64,1567.96,4,258,5,0,0,1,0,0,1,0,0,1,0,3
95820,complete,sherilyn.bushway@yahoo.co.uk,1,12003.64,1767.96,12,258,10,0,0,0,1,1,0,0,1,0,0,3
95864,complete,pansy.arney@yahoo.com,1,5295.644,1103.956,4,258,9,0,0,0,1,1,0,1,0,0,0,1
95880,complete,luciano.timmins@yahoo.ca,1,4178.76,969.24,5,208,4,0,0,1,0,0,1,1,0,0,0,1
95890,complete,karren.boughner@shaw.ca,1,21455.94,2390.66,11,252,16,0,0,1,0,1,0,0,0,1,0,3
95916,complete,carolann.santini@microsoft.com,1,5571.68,1292.32,4,258,10,0,1,0,0,1,0,0,0,1,0,1
95918,complete,merissa.heffernan@ntlworld.com,1,12389.464,2187.936,8,258,15,0,0,1,0,1,0,0,0,0,1,3
95927,complete,ayana.talbott@gmail.com,1,16458.573,2764.527,10,197,5,0,0,1,0,1,0,1,0,0,0,3
95952,complete,sheena.mosquera@cox.net,1,5776.64,1444.16,4,258,13,0,1,0,0,1,0,1,0,0,0,1
95961,complete,alethea.finke@yahoo.co.uk,1,5295.644,1103.956,4,258,6,0,1,0,0,1,0,0,0,1,0,1
95977,complete,lashandra.holzer@charter.net,1,5295.644,1103.956,4,258,6,0,0,1,0,1,0,0,1,0,0,1
95981,complete,shane.handley@rediffmail.com,1,4749.355,658.745,7,159,5,0,0,0,1,0,1,0,1,0,0,1
95992,complete,cleveland.bazile@hotmail.com,1,5416.23,1114.07,3,258,19,0,0,1,0,0,1,0,0,1,0,1
96004,complete,annelle.linzy@msn.com,1,12395.048,2211.052,9,258,8,0,0,0,1,1,0,0,0,1,0,3
96010,complete,carson.kettner@gmail.com,1,363.74,55.96,2,258,5,0,0,1,0,0,1,0,0,0,1,1
96031,complete,chad.coppola@bp.com,1,10099.72,2239.88,8,257,9,0,0,0,1,0,1,0,0,0,1,3
96068,complete,tammie.sikes@yahoo.com,1,5814.14,1420.86,8,227,6,0,0,1,0,1,0,0,0,1,0,1
96109,complete,maisha.quincy@exxonmobil.com,1,959.2,239.8,1,258,7,0,0,1,0,1,0,0,0,0,1,1
96111,complete,issac.andres@cox.net,1,10510.168,1677.032,8,258,15,0,1,0,0,0,1,0,0,1,0,3
96117,complete,shirley.wynne@hotmail.com,1,187.2,20.8,1,258,39,0,0,1,0,0,1,0,1,0,0,1
96125,complete,jackie.guizar@yahoo.co.in,1,864.26,229.74,1,258,5,0,1,0,0,0,1,0,0,0,1,1
